,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
198,AGTC,Applied Genetic Technologies Corporation,3.7,66990000,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agtc
199,AMAT,"Applied Materials, Inc.",52.34,54990000000,1972,Technology,Semiconductors,https://www.nasdaq.com/symbol/amat
200,AAOI,"Applied Optoelectronics, Inc.",24.09,469770000,2013,Technology,Semiconductors,https://www.nasdaq.com/symbol/aaoi
201,AREX,Approach Resources Inc.,2.49,234890000,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/arex
202,APTI,"Apptio, Inc.",28.04,1190000000,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/apti
203,APRI,"Apricus Biosciences, Inc.",0.378,6180000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apri
204,APVO,Aptevo Therapeutics Inc.,3.17,66930000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apvo
205,APTO,"Aptose Biosciences, Inc.",3.05,89370000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/apto
206,AQMS,"Aqua Metals, Inc.",2.56,73460000,2015,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/aqms
207,AQB,"AquaBounty Technologies, Inc.",3.15,39690000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aqb
208,AQXP,"Aquinox Pharmaceuticals, Inc.",13.44,315720000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aqxp
209,ARDM,Aradigm Corporation,1.23,18660000,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ardm
210,ARLZ,Aralez Pharmaceuticals Inc.,1.4,93760000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arlz
211,PETX,"Aratana Therapeutics, Inc.",4.93,226060000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/petx
212,ABUS,Arbutus Biopharma Corporation,5.05,278100000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus
213,ARCW,"ARC Group Worldwide, Inc.",2.05,47780000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arcw
214,ABIO,"ARCA biopharma, Inc.",0.5119,7120000,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio
215,RKDA,"Arcadia Biosciences, Inc.",24.34,59310000,2015,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/rkda
216,ARCB,ArcBest Corporation,31.95,819250000,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/arcb
217,ACGL,Arch Capital Group Ltd.,85.41,11680000000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl
218,ACGLO,Arch Capital Group Ltd.,24.35,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglo
219,ACGLP,Arch Capital Group Ltd.,23.99,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglp
220,APLP,"Archrock Partners, L.P.",12.58,902150000,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/aplp
221,FUV,"Arcimoto, Inc.",3.14,49990000,2017,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/fuv
222,ARCT,Arcturus Therapeutics Ltd.,5.13,54220000,2013,n/a,n/a,https://www.nasdaq.com/symbol/arct
223,ARDX,"Ardelyx, Inc.",4.95,235640000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ardx
224,ARNA,"Arena Pharmaceuticals, Inc.",33.88,1670000000,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arna
225,ARCC,Ares Capital Corporation,15.98,6810000000,2004,n/a,n/a,https://www.nasdaq.com/symbol/arcc
226,ARGX,argenx SE,74.84,2430000000,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/argx
227,AGII,"Argo Group International Holdings, Ltd.",57.1,1670000000,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/agii
228,AGIIL,"Argo Group International Holdings, Ltd.",25.28,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/agiil
229,ARGS,"Argos Therapeutics, Inc.",0.795,6290000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/args
230,ARKR,Ark Restaurants Corp.,24,82480000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arkr
231,ARMO,"ARMO BioSciences, Inc.",35.89,1090000000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/armo
232,ARTX,Arotech Corporation,3.2,84650000,1994,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artx
233,ARQL,"ArQule, Inc.",2.85,248260000,1996,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arql
234,ARRY,Array BioPharma Inc.,14.94,3100000000,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arry
235,ARRS,ARRIS International plc,26.56,4920000000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/arrs
236,DWCR,Arrow DWA Country Rotation ETF,30.52,15260000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwcr
237,DWAT,Arrow DWA Tactical ETF,11.394,7980000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwat
238,AROW,Arrow Financial Corporation,33.5,467200000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/arow
239,ARWR,"Arrowhead Pharmaceuticals, Inc.",6.37,552840000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/arwr
240,ASNS,"Arsanis, Inc.",22.3,318760000,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/asns
241,ARTNA,Artesian Resources Corporation,36.62,337730000,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/artna
242,ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",2.5,10520000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw
243,ASNA,"Ascena Retail Group, Inc.",2.18,427700000,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/asna
244,ASND,Ascendis Pharma A/S,58.55,2430000000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asnd
245,ASCMA,"Ascent Capital Group, Inc.",3.76,46610000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ascma
246,APWC,Asia Pacific Wire & Cable Corporation Limited,2.5,34550000,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/apwc
247,ASML,ASML Holding N.V.,194.63,83180000000,1995,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asml
248,ASPU,Aspen Group Inc.,7,105510000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/aspu
249,AZPN,"Aspen Technology, Inc.",79.23,5700000000,1994,Technology,EDP Services,https://www.nasdaq.com/symbol/azpn
250,ASMB,"Assembly Biosciences, Inc.",44.61,903410000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asmb
251,ASFI,"Asta Funding, Inc.",3.3501,22190000,1995,Finance,Finance Companies,https://www.nasdaq.com/symbol/asfi
252,ASTE,"Astec Industries, Inc.",54.17,1250000000,1986,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/aste
253,ATRO,Astronics Corporation,35.36,992440000,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/atro
254,ALOT,"AstroNova, Inc.",16.05,108520000,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot
255,ASTC,Astrotech Corporation,2.53,10390000,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/astc
256,ASUR,Asure Software Inc,14.09,177310000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/asur
257,ASV,"ASV Holdings, Inc.",7,68710000,2017,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/asv
258,ATAI,ATA Inc.,5.3,128480000,2008,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atai
259,ATRA,"Atara Biotherapeutics, Inc.",35.15,1540000000,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/atra
260,ATHN,"athenahealth, Inc.",138.78,5560000000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/athn
261,ATNX,"Athenex, Inc.",17.3,1100000000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atnx
262,ATHX,"Athersys, Inc.",1.81,249470000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athx
263,ATAC,Atlantic Acquisition Corp.,10.02,58840000,2017,Finance,Business Services,https://www.nasdaq.com/symbol/atac
264,ATACR,Atlantic Acquisition Corp.,0.6,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/atacr
265,ATACU,Atlantic Acquisition Corp.,10.525,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/atacu
266,AAME,Atlantic American Corporation,3.35,68340000,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/aame
267,ACBI,"Atlantic Capital Bancshares, Inc.",18.75,483230000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/acbi
268,ACFC,Atlantic Coast Financial Corporation,10.17,158170000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/acfc
269,AY,Atlantica Yield plc,19.88,1990000000,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ay
270,ATLC,Atlanticus Holdings Corporation,2.01,30870000,1995,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atlc
271,AAWW,Atlas Air Worldwide Holdings,60.75,1550000000,n/a,Transportation,Transportation Services,https://www.nasdaq.com/symbol/aaww
272,AFH,"Atlas Financial Holdings, Inc.",10.55,125940000,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh
273,AFHBL,"Atlas Financial Holdings, Inc.",24.875,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afhbl
274,TEAM,Atlassian Corporation Plc,54.59,12680000000,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/team
275,ATNI,"ATN International, Inc.",60.73,973390000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/atni
276,ATOM,Atomera Incorporated,6.53,80720000,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/atom
277,ATOS,Atossa Genetics Inc.,0.424,13490000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atos
278,ATRC,"AtriCure, Inc.",19.93,688790000,2005,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atrc
279,ATRI,Atrion Corporation,602,1110000000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atri
280,ATTU,Attunity Ltd.,7.21,149480000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/attu
281,LIFE,"aTyr Pharma, Inc.",2.75,81940000,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life
282,AUBN,"Auburn National Bancorporation, Inc.",38.65,140830000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/aubn
283,BOLD,"Audentes Therapeutics, Inc.",28.11,1030000000,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold
284,AUDC,AudioCodes Ltd.,6.72,194160000,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/audc
285,AUPH,Aurinia Pharmaceuticals Inc,5.15,432870000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/auph
286,EARS,Auris Medical Holding AG,1.4,8560000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ears
287,ADSK,"Autodesk, Inc.",125.75,27450000000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adsk
288,ADP,"Automatic Data Processing, Inc.",113.7,50400000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/adp
289,AUTO,"AutoWeb, Inc.",2.98,38960000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/auto
290,AVDL,Avadel Pharmaceuticals plc,7.38,280090000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/avdl
291,ATXI,"Avenue Therapeutics, Inc.",4.75,48820000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atxi
292,AVEO,"AVEO Pharmaceuticals, Inc.",2.3,273400000,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aveo
293,AVXS,"AveXis, Inc.",115.91,4260000000,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/avxs
294,AVNW,"Aviat Networks, Inc.",16.78,89620000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/avnw
295,CDMO,"Avid Bioservices, Inc.",3.35,186100000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmo
296,CDMOP,"Avid Bioservices, Inc.",24.9088,17440000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmop
297,AVID,"Avid Technology, Inc.",4.43,183760000,1993,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/avid
298,AVGR,"Avinger, Inc.",1.17,5130000,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr
299,CAR,"Avis Budget Group, Inc.",48.25,3910000000,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/car
300,AHPA,Avista Healthcare Public Acquisition Corp.,10,387500000,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpa
301,AHPAU,Avista Healthcare Public Acquisition Corp.,10.33,n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpau
302,AHPAW,Avista Healthcare Public Acquisition Corp.,0.33,n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/ahpaw
303,AWRE,"Aware, Inc.",4.15,89420000,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/awre
304,ACLS,"Axcelis Technologies, Inc.",23.05,740690000,2000,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls
305,AXGN,"AxoGen, Inc.",37,1280000000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/axgn
306,AAXN,"Axon Enterprise, Inc.",41.84,2220000000,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aaxn
307,AXON          ,Axovant Sciences Ltd.,1.17,126110000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axon
308,AXSM,"Axsome Therapeutics, Inc.",2.45,62460000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm
309,AXTI,AXT Inc,6.95,273920000,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/axti
310,AYTU,"Aytu BioScience, Inc.",0.555,15050000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aytu
311,AZRX,"AzurRx BioPharma, Inc.",3.08,38720000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx
312,BCOM,B Communications Ltd.,11.3,337870000,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/bcom
313,RILY,"B. Riley Financial, Inc.",19.2,511380000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rily
314,RILYG,"B. Riley Financial, Inc.",25,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyg
315,RILYL,"B. Riley Financial, Inc.",25.705,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyl
316,RILYZ,"B. Riley Financial, Inc.",25.35,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rilyz
317,BOSC,B.O.S. Better Online Solutions,2.22,7450000,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc
318,BIDU,"Baidu, Inc.",219.82,76530000000,2005,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/bidu
319,BCPC,Balchem Corporation,84.06,2690000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bcpc
320,BWINA,"Baldwin & Lyons, Inc.",23,345250000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/bwina
321,BWINB,"Baldwin & Lyons, Inc.",23.55,353500000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/bwinb
322,BLDP,"Ballard Power Systems, Inc.",3.41,607290000,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bldp
323,BANF,BancFirst Corporation,53.4,1740000000,1993,Finance,Major Banks,https://www.nasdaq.com/symbol/banf
324,BANFP,BancFirst Corporation,27.69,27690000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banfp
325,BCTF,"Bancorp 34, Inc.",15.045,50980000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bctf
326,BAND,Bandwidth Inc.,30.33,535020000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band
327,BOCH,Bank of Commerce Holdings (CA),11.55,188440000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/boch
328,BMRC,Bank of Marin Bancorp,69.35,483400000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bmrc
329,BMLP,Bank Of Montreal,43.29,43290000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bmlp
330,BKSC,Bank of South Carolina Corp.,19.3,96320000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bksc
331,BOTJ,"Bank of the James Financial Group, Inc.",15.2,66550000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/botj
332,OZRK,Bank of the Ozarks,46.82,6000000000,1997,Finance,Major Banks,https://www.nasdaq.com/symbol/ozrk
333,BFIN,BankFinancial Corporation,16.83,301800000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin
334,BWFG,"Bankwell Financial Group, Inc.",31.93,249480000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/bwfg
335,BANR,Banner Corporation,54.91,1800000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banr
336,BZUN,Baozun Inc.,46.28,2530000000,2015,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/bzun
337,DFVL,Barclays PLC,61.02,4470000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvl
338,DFVS,Barclays PLC,35.25,1310000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dfvs
339,DLBL,Barclays PLC,75.08,4350000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbl
340,DLBS,Barclays PLC,19.4163,18980000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dlbs
341,DTUL,Barclays PLC,59.725,4120000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtul
342,DTUS,Barclays PLC,38,9530000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtus
343,DTYL,Barclays PLC,73.11,5030000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtyl
344,DTYS,Barclays PLC,21.47,61670000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/dtys
345,FLAT,Barclays PLC,63.8,3060000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/flat
346,STPP,Barclays PLC,31.94,4240000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/stpp
347,TAPR,Barclays PLC,25.74,17000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/tapr
348,BHAC,Barington/Hilco Acquisition Corp.,10.7,29790000,2015,Finance,Business Services,https://www.nasdaq.com/symbol/bhac
349,BHACR,Barington/Hilco Acquisition Corp.,0.33,n/a,2015,Finance,Business Services,https://www.nasdaq.com/symbol/bhacr
350,BHACU,Barington/Hilco Acquisition Corp.,10.4,n/a,2015,Finance,Business Services,https://www.nasdaq.com/symbol/bhacu
351,BHACW,Barington/Hilco Acquisition Corp.,0.1999,n/a,2015,Finance,Business Services,https://www.nasdaq.com/symbol/bhacw
352,BBSI,"Barrett Business Services, Inc.",81.81,597550000,1993,Technology,Professional Services,https://www.nasdaq.com/symbol/bbsi
353,BSET,"Bassett Furniture Industries, Incorporated",29.55,317820000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/bset
354,BYBK,"Bay Bancorp, Inc.",13.3366,142940000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bybk
355,BCBP,"BCB Bancorp, Inc. (NJ)",15.75,237120000,2005,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp
356,BECN,"Beacon Roofing Supply, Inc.",53.39,3630000000,2004,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/becn
